# cellNo,xcoord,ycoord,size,noVacuoles
1416,1709,34905,2
1114,1828,29520,3
476,1856,28888,1
912,1824,34869,4
1644,1858,66294,3
656,1909,44506,6
1936,1919,15252,3
108,1918,41209,8
508,127,17544,2
1773,198,39004,14
1175,251,43659,13
106,274,25740,3
788,221,18648,8
848,268,65720,21
184,365,32032,2
1649,403,19040,2
1139,476,46284,9
838,508,43215,9
686,659,91773,27
1230,662,63427,7
1572,830,32300,10
1141,783,27260,0
326,731,80812,8
1013,1015,1017684,132
1267,910,41145,10
1893,916,35696,8
1439,978,62677,16
762,1008,28757,1
1073,1134,28731,8
1405,1153,44929,11
524,1176,39872,3
781,1163,32391,6
654,1165,23406,3
1667,1188,29414,2
256,1239,48832,10
1115,1246,42904,7
652,1286,13920,2
1661,1306,20286,2
1341,1329,33578,14
1140,1412,69460,16
825,1384,21440,2
1749,1389,22815,3
1050,1404,12168,3
388,1482,38218,4
1638,1457,39203,13
1359,1485,39130,11
1112,1498,46410,8
1905,1559,35175,5
1564,1554,31860,11
1258,1635,57824,21
1443,1608,35244,14
1116,1687,42230,7
189,1673,25120,1
1749,1744,39008,5
1320,1752,25280,5
1528,1824,38218,3
1075,1821,43925,5
1692,1896,62975,18
1469,1935,34542,5
1194,172,32757,3
1032,211,34320,8
1660,314,55335,12
567,255,41088,7
1801,326,47526,12
1264,423,107520,16
923,330,24336,4
385,369,93993,8
610,389,33060,4
751,391,28724,5
1095,421,33088,4
917,480,32592,5
993,554,17608,4
301,589,25599,1
492,657,98845,5
717,681,35778,2
996,714,39975,8
671,798,12240,0
1196,863,1719900,137
937,883,55269,13
571,940,43656,5
458,975,166415,23
833,1012,44576,8
25,1082,42,0
602,1283,70924,6
451,1308,72050,7
226,1337,40635,6
1846,1341,33372,11
807,1289,83200,9
1393,1416,82940,17
1696,1450,28188,4
1039,1459,29988,1
913,1523,35697,2
1523,1517,12400,2
284,1542,61401,6
895,1673,26052,8
981,1696,29190,6
1447,1733,32670,6
897,1820,20720,5
1624,1949,32470,3
862,162,33124,1
1283,216,54500,9
1541,214,79050,10
959,318,50170,12
1062,320,42291,8
644,354,20460,0
1649,371,50589,3
1804,383,26166,3
1216,459,43416,10
1926,460,51789,5
770,445,32391,5
1352,459,37520,10
396,457,40200,6
1480,490,27946,6
1482,524,505260,67
1106,560,41580,3
1400,571,25160,5
1897,623,31234,4
1190,703,42749,7
1312,792,23864,0
1589,764,73707,12
1792,843,41280,9
1110,879,49686,7
1377,913,84364,16
1222,1024,99234,9
1769,1028,42824,4
1047,1025,34475,5
1482,1101,26790,1
656,1123,43860,7
197,1163,15006,0
1844,1190,944,0
1502,1238,18150,1
1049,1258,37286,7
1824,1249,32384,7
1011,1292,376494,35
1956,1316,40755,3
1220,1400,90936,11
1768,1358,31672,7
1864,1434,17812,2
1710,1411,35150,9
321,1451,23940,1
958,1530,70296,10
1564,1506,102261,18
165,1586,34104,1
1760,1584,37168,8
692,1585,13221,2
309,1606,31059,2
1415,1640,26700,4
601,1721,31464,5
1887,1789,108174,14
265,1754,33792,5
1669,1757,36666,4
1202,1837,79476,9
474,1835,54502,15
1029,1856,46455,2
870,1879,39840,3
1954,51,2016,0
1918,98,18900,0
686,138,24472,3
399,154,24382,4
201,156,13608,0
1399,177,15860,4
853,193,45312,2
1696,219,16384,1
1496,215,19738,2
1927,226,11128,0
1061,219,24776,4
467,284,44202,5
1284,295,34680,4
1628,315,29177,3
1941,331,22344,3
1100,377,36652,8
741,375,13915,0
1446,363,35890,3
935,348,31050,1
582,408,22650,2
888,487,18648,2
1261,539,50007,3
711,526,33345,3
993,566,48094,10
503,553,42210,5
1446,565,51684,13
1110,603,41495,8
1617,566,32060,1
647,636,17360,2
1253,723,24453,4
1591,732,23660,1
1428,767,26019,2
657,811,25596,3
978,834,55687,3
1151,825,21760,4
1542,929,22776,0
1394,923,24160,2
1322,871,144452,12
403,963,14278,0
1850,982,25090,1
925,1001,30030,2
1628,1005,21646,0
1104,1020,8280,0
1198,1004,69150,10
1941,1064,22512,5
1765,1117,47250,14
547,1110,28800,4
982,1104,34903,1
1194,1200,118000,7
322,1140,38010,8
135,1150,37236,6
1576,1194,30222,6
1194,1166,9810,2
721,1173,23296,1
1387,1208,61292,5
1466,1260,265974,28
870,1202,42224,6
1802,1124,87963,17
1222,1249,27318,3
1967,1302,20305,3
1021,1314,11880,0
1777,1357,52851,9
591,1390,43239,8
817,1360,33170,7
1555,1399,21440,4
1319,1401,20550,2
931,1378,306162,40
1190,1445,29415,3
962,1482,15750,1
1031,1493,2590,0
1687,1514,33485,4
790,1528,43188,9
1074,1529,22608,1
402,1552,56120,13
1566,1547,14278,2
1392,1565,22896,4
1253,1562,20010,1
644,1650,41128,6
955,1570,24948,6
130,1645,26404,4
1723,1642,37701,7
1153,1670,10812,0
1535,1700,31374,7
997,1721,26316,3
813,1728,11760,0
227,1742,48503,11
1340,1755,22475,1
1811,1780,24776,3
1051,1830,15972,1
1658,1869,17952,2
480,1855,57618,9
400,1762,179452,32
258,1923,23400,5
1123,1935,15498,1
1534,1975,11960,1
1649,81,242,0
1645,83,360,0
1651,81,42,0
1640,82,46,0
1621,85,1288,0
1640,110,7821,0
1286,152,35295,7
633,168,36400,6
1548,213,31842,8
384,304,46899,9
574,322,86490,10
201,447,116948,21
509,450,40920,8
868,487,33968,7
687,540,42456,7
1081,632,33488,4
831,657,47064,7
1834,647,90389,13
969,768,42946,4
1455,801,25917,2
772,802,30728,1
280,906,232544,16
1538,962,40016,8
760,1056,32384,6
1878,1027,24300,9
1690,1080,45730,8
1807,1080,792,0
1873,1125,29640,9
1524,1148,30275,4
1203,1262,78678,10
1733,1275,58045,8
871,1360,110908,13
675,1378,23976,1
448,1596,60114,9
1259,1618,54967,4
588,1652,36839,2
1058,1619,40579,8
1485,1700,73304,8
910,1765,48279,6
1109,1772,32336,11
1260,1824,53040,16
1075,1912,47376,11
357,151,63736,18
624,144,28536,3
1808,313,49525,17
1947,316,54150,18
211,290,66550,20
536,338,40004,2
906,335,38976,3
1201,333,61440,10
646,508,48514,5
1465,526,34380,3
1853,601,71910,8
445,587,55776,14
1664,530,32970,4
620,662,43240,4
1531,629,28860,4
1364,773,78030,12
394,740,42300,3
136,826,38148,10
271,869,43380,3
1794,1049,49500,6
899,1027,47250,10
1447,1160,91188,21
1696,1245,45738,9
497,1286,128160,24
747,1474,70092,18
593,1493,64350,22
159,1616,47499,5
1905,1657,20976,2
420,1720,36462,5
714,1782,54273,6
1241,113,45344,6
119,125,19920,5
250,257,53136,15
375,268,42662,3
131,308,46248,16
1421,202,39000,10
533,293,25254,2
892,350,30082,3
1843,427,42065,6
549,424,34672,10
1082,459,46420,10
703,486,47000,14
1534,482,221200,53
1217,602,33532,10
665,589,29359,8
473,629,42120,8
1094,655,35784,7
916,637,34974,6
1287,698,41664,6
1800,730,40953,8
643,754,41800,8
341,719,49220,14
1193,811,28305,5
921,855,34440,9
1063,835,29435,8
1616,873,20286,2
793,877,29014,3
1957,875,31476,11
1810,890,21025,4
300,972,38915,6
709,996,45828,5
263,1038,43056,8
1859,1058,45795,7
1392,1043,19028,2
1211,1090,23460,1
483,1129,46161,8
279,1178,18564,3
848,1177,14238,0
611,1214,70840,13
1242,1230,34307,4
1425,1205,29880,6
390,1277,26296,2
259,1284,16280,3
259,1405,26660,3
729,1431,44304,15
1846,1522,79296,9
1609,1624,262640,30
493,1678,65000,11
278,1731,37327,5
1200,1956,17940,2
978,71,49,0
990,126,55484,14
1709,167,49922,9
1327,251,52820,10
1038,234,23876,7
499,279,67452,17
883,239,28390,3
1832,255,56952,11
674,368,63332,16
1524,443,81396,8
1045,583,23146,1
1179,602,31396,4
1876,558,3780,0
1872,594,48,0
1890,592,1,0
1886,630,49648,9
1624,662,52441,11
160,742,49820,12
410,861,51750,5
689,837,38352,6
1522,813,45998,7
1512,1014,47124,5
1910,1001,48488,9
1424,1183,97750,19
1396,1302,69864,10
617,1438,78003,21
354,1453,89301,19
922,1525,53424,1
1142,1572,61016,6
422,1729,68376,8
925,1763,39104,10
1101,1768,32574,4
1405,161,52961,6
1878,330,61870,9
1699,730,84656,9
832,697,44690,12
1909,752,47872,14
1248,728,61446,8
969,803,52080,8
1345,988,62451,3
1662,1019,53938,6
1129,1030,56376,9
1595,1165,46665,1
508,1292,13108,1
567,1338,51903,4
779,1397,67268,4
533,1488,30082,2
1545,1469,211140,38
1173,1494,59913,6
688,1509,41520,6
918,1578,49335,4
1224,1618,36120,5
1816,1534,169683,22
1151,1734,46512,3
1433,1748,102070,22
567,1841,43650,1
1603,1848,118296,23
359,1877,49396,2
1206,1919,75402,10
664,120,52884,6
819,253,75194,8
1141,261,29294,0
300,278,90565,18
1212,455,84074,23
767,618,64014,8
402,858,78936,9
774,961,50505,5
1486,1039,51968,4
1708,1060,62274,7
1328,1089,68608,9
1136,1183,49842,6
156,1167,65265,3
1380,1237,35319,9
1577,1195,39618,3
1211,1305,70970,14
572,1338,30301,1
1554,1394,56160,14
1336,1423,69984,6
748,1489,25110,2
712,1612,58140,11
481,1630,8928,0
1356,1725,63800,10
1068,1783,52796,7
338,1771,66049,15
545,1875,81221,12
1113,1939,49500,7
845,192,66766,11
1082,322,68876,14
1677,321,26544,2
226,324,77937,17
441,377,100860,21
240,554,39668,7
362,604,30246,13
436,675,24276,5
1438,677,39330,2
897,662,47300,4
510,661,32970,3
1569,713,17731,2
1307,720,32391,4
1732,746,24070,2
1148,732,1050,0
1876,747,19912,2
1005,764,28779,5
288,760,66505,10
1647,798,14632,2
1536,805,13440,1
1965,823,14336,2
1847,848,18304,2
1156,864,22317,1
1833,948,17892,1
414,930,52891,12
1661,967,15776,2
1379,978,29796,1
1583,1026,44160,5
1208,1035,38734,6
225,1012,23490,1
1038,1124,34056,5
388,1163,66670,8
1503,1135,27081,2
1931,1184,35066,6
1719,1217,12760,0
827,1219,47765,1
207,1279,25080,1
1725,1338,12296,0
1403,1424,113844,14
1138,1442,91745,11
1450,1546,56635,9
1061,1658,46110,4
1541,1695,55913,11
1245,1786,39840,4
1112,1824,34916,5
378,1837,36855,7
1005,1852,39360,2
1100,1950,62320,6
168,701,4587,0
1726,819,213375,22
213,972,96396,6
547,1060,125664,33
347,1076,67554,10
811,1162,127738,20
819,1318,102900,14
1339,1309,180285,9
649,1449,142380,15
525,1680,167526,14
1847,1753,17544,0
1874,1828,9936,0
386,1887,72956,5
1047,175,69527,12
1554,245,36225,2
563,299,64515,10
1206,429,88779,24
153,520,38076,3
1649,584,75060,8
995,541,22952,1
474,579,50394,7
1218,662,37856,1
1049,830,78391,14
802,983,41205,4
298,967,93600,4
197,1279,76356,14
701,1357,75429,5
348,1473,76614,10
569,1525,45816,7
1486,1686,122229,28
562,1665,48222,7
931,1638,29893,2
1652,1582,33592,7
1679,1690,238,0
1633,1691,5520,1
1743,1728,150920,40
330,1793,58302,6
519,1893,64900,12
217,1889,36462,4
1974,95,12960,1
435,135,59800,14
1635,215,31248,6
182,198,38130,6
1377,222,47190,10
614,243,98800,29
1550,297,32424,11
403,324,44702,14
1493,413,46513,8
1255,361,51525,13
1834,450,41511,6
1268,545,42586,9
605,531,48614,12
1741,538,32745,4
1514,536,15840,3
987,586,33440,6
1516,658,16254,0
551,672,39208,9
1687,704,34762,6
306,693,33294,8
1253,868,37448,4
438,837,30408,1
335,884,32760,3
847,922,30794,6
1126,953,54412,10
544,943,67873,17
1871,982,59532,22
320,1074,68644,16
1500,1104,1133050,120
1230,1095,48720,6
1839,1162,40890,9
191,1082,56628,17
1106,1159,30336,3
1373,1234,39936,4
1039,1275,20400,2
411,1271,32955,5
1947,1362,29913,3
1472,1369,37412,7
1077,1463,31563,5
512,1501,41391,10
1310,1465,50566,14
684,1491,25696,0
1305,1630,41820,7
655,1683,48760,13
1517,1669,32448,4
1038,1667,45787,10
1756,1666,40704,3
878,1703,17255,4
416,1799,28830,5
1319,1808,46937,5
1024,1860,32550,4
235,1869,19257,2
1548,1861,36984,3
1963,1929,24528,3
992,159,21824,1
437,257,40584,2
1113,213,31785,1
1789,241,32970,4
910,307,85848,2
1765,389,22032,3
1876,391,34719,6
863,405,19180,2
310,410,21195,2
1654,437,23868,3
1352,694,419840,21
927,810,128828,4
1094,584,16614,1
520,622,75067,9
291,647,34860,4
1865,716,55550,15
1421,792,94224,11
276,784,26832,6
1853,805,54817,13
682,884,78176,13
518,860,53312,7
172,927,30615,1
1033,977,76725,13
508,1006,57792,14
1199,1041,55296,7
1399,1076,59110,7
288,1049,41410,3
1589,1176,62048,6
1112,1296,59924,3
622,1290,48777,2
991,1297,32835,0
1372,1335,42024,3
451,1381,36432,4
1478,1445,23562,0
1733,1547,53280,4
321,1702,43860,6
1827,1644,41172,1
1508,1773,68068,4
526,1828,18270,1
1284,1847,64698,7
284,1867,52890,3
1797,1918,42420,6
2009,110,207,0
1970,103,4,0
1900,152,85239,6
1246,149,31590,2
1451,155,27150,3
1154,207,23016,2
1291,253,99180,5
731,274,5088,0
792,376,66420,10
637,389,610,0
640,390,58,0
477,462,34410,2
661,421,16616,2
622,518,4524,0
962,581,40280,1
1462,596,2565,0
391,708,34383,3
1331,736,31556,1
1546,742,164374,3
979,741,23908,0
421,862,140118,6
627,900,51606,3
1178,811,293079,5
1914,896,3220,0
909,906,196417,4
127,926,384,0
1528,1063,179790,10
587,994,102250,3
251,1027,25905,0
734,1132,23103,2
322,1109,36750,1
491,1140,39617,2
619,1120,10812,1
623,1248,33338,2
317,1260,54270,5
778,1242,254412,7
1275,1370,175941,4
1612,1440,214067,7
1209,1515,20304,1
835,1513,149079,4
285,1580,55536,9
1919,1547,38407,5
1355,1600,36842,2
808,1596,52002,7
995,1709,235694,17
549,1613,81900,7
1695,1611,24180,2
1533,1650,54390,6
1156,1684,1763,0
1015,1744,24881,3
700,1725,46652,4
1831,1782,35721,5
339,1762,28050,1
1126,1781,24883,6
76,1838,22046,1
1513,1828,200070,22
979,1906,45715,8
156,1873,2064,0
709,1903,22360,1
1808,1924,31317,1
1239,118,71456,2
343,296,45980,1
690,291,40723,4
1214,235,1050,0
1226,330,71340,4
1497,390,77589,8
813,399,28730,0
1659,407,60377,2
1011,507,108916,7
1257,594,49536,0
738,649,51027,2
1862,627,12426,0
1453,669,127908,19
1696,710,59496,4
1139,798,60775,4
953,794,106299,13
1577,853,46631,5
655,928,53889,0
1255,988,35721,1
1051,1114,48972,6
840,1135,38916,1
1400,1233,112437,17
1606,1269,105860,14
862,1336,84816,6
338,1363,42930,3
480,1373,41978,1
1679,1474,104832,9
1028,1463,229437,31
120,1447,33920,4
264,1491,49500,10
590,1497,30780,4
1478,1605,100536,8
327,1617,93573,19
642,1640,33945,1
521,1705,38760,3
1187,1729,183280,20
268,1711,119,1
292,1719,108,1
257,1710,1290,0
1454,1830,56639,3
969,1924,32130,0
498,167,25620,4
1323,218,33592,2
1162,214,44844,3
579,249,35448,4
411,268,36652,3
733,278,34762,1
1350,420,54289,2
847,391,76110,4
563,407,26492,0
432,437,32578,1
750,630,375840,22
1518,557,67456,11
266,514,64206,3
884,572,57288,6
500,664,38092,2
1034,675,32336,1
764,620,55890,6
1362,735,41615,5
1175,783,55660,5
308,783,44712,2
1745,839,40906,2
1576,846,38406,3
1325,919,30380,1
1467,942,19285,3
699,960,164010,14
1637,973,35657,2
1768,1010,38976,3
1052,1051,28268,2
415,1166,38640,0
1645,1119,29736,1
909,1154,60180,6
1929,1372,47475,8
264,1331,48608,5
1278,1320,61063,2
1710,1389,53750,3
1579,1536,51959,11
1825,1552,71285,12
1423,1543,39975,5
1224,1684,29913,3
604,1767,50432,1
1583,1699,47328,3
258,1690,75300,7
774,1782,35316,2
1379,1789,57130,4
1697,1738,32264,2
1791,1765,85729,10
1563,1860,38544,3
386,177,43656,0
1105,352,58555,7
1198,487,42593,2
1070,591,48530,3
1269,647,30388,3
1106,805,70716,8
605,818,36288,2
931,832,61936,6
804,914,66640,4
1726,898,70,0
1701,981,78120,8
325,1053,83260,2
1091,949,480,0
1077,952,77,0
1101,947,85,0
1104,1027,84975,14
1854,1066,37648,2
832,1065,49,0
839,1117,36456,0
1467,1306,69840,4
1693,1348,77720,11
1209,1286,8496,0
1296,1253,150,1
1307,1327,54675,2
416,1259,31122,7
370,1347,98969,9
194,1391,26460,2
1733,1597,38038,5
1473,1615,5100,0
355,1627,59487,3
621,1635,2376,0
582,1665,15540,1
420,1735,44051,7
1619,1763,32752,2
596,1732,35,0
641,1735,4743,0
609,1823,40002,1
1445,320,70490,9
636,299,38979,3
890,374,40280,7
1696,406,23,0
1774,527,111047,9
863,583,64190,9
1566,574,48504,2
400,641,54384,7
1755,620,44919,3
1606,717,48488,3
1836,758,35156,5
496,768,79872,11
990,762,217884,11
1782,927,153636,22
1534,797,77,0
1527,890,57772,5
537,889,44982,5
1309,778,254293,10
815,1021,39375,6
1501,1081,47742,4
1991,1030,1443,0
1572,1277,30100,2
421,1235,93467,10
1726,1388,62985,4
1864,1492,65208,15
385,1487,62370,10
614,1489,39537,3
558,1609,74970,11
284,1631,60192,8
1592,1686,155298,10
433,1726,63000,8
631,1840,82250,13
966,1842,21812,1
816,1845,58016,1
471,1897,55255,17
1954,1854,488,1
1943,1904,25280,1
402,1972,59,0
1465,129,53064,13
906,152,30616,2
387,179,41778,7
1621,235,41184,8
765,261,31266,2
1049,247,39618,5
612,328,58050,5
1750,402,39746,2
418,400,64291,17
811,391,35040,7
1025,452,54648,7
1398,531,49434,9
599,542,66732,15
150,559,48410,2
498,696,53856,12
323,713,32490,10
1874,778,73606,8
615,764,53820,7
1355,813,56355,3
1221,940,53586,7
1794,968,88000,20
2008,1032,5760,0
1540,1084,29230,4
269,1206,42653,3
1455,1288,41600,8
940,1410,77312,12
1230,1478,28756,3
311,1511,14148,1
723,1510,97960,17
1069,1614,41514,9
870,1722,48694,7
179,1751,53088,9
393,1792,73308,9
741,1872,37788,0
1248,1911,31752,4
1356,91,28032,3
1813,211,63756,12
864,217,56283,6
1313,193,40080,4
1098,289,37248,2
1656,337,54731,12
1391,296,25380,2
669,442,86612,6
465,364,39390,3
1498,361,45254,6
1821,391,24734,2
867,478,144136,12
1715,537,35910,3
1942,532,32522,1
1361,537,36925,5
1539,559,53505,10
1429,688,51884,7
1193,706,39480,9
585,789,26568,4
862,738,104993,13
1645,848,88494,17
738,791,26026,4
278,996,61568,10
925,962,42173,4
498,1017,65274,7
802,1130,45628,4
98,1129,28260,4
483,1296,26864,4
1468,1362,25272,3
1642,1356,23360,3
611,1375,33756,5
1459,1505,24453,1
1432,1618,34081,0
738,1621,58310,6
1147,1708,38979,8
1760,1682,91486,9
568,1851,45715,3
754,204,29445,3
1005,219,27209,4
1298,306,48530,11
886,283,32399,6
1470,316,55776,10
773,370,37980,8
657,422,53095,10
1420,453,34584,5
999,518,36960,9
1474,558,17608,3
1343,607,57687,11
560,612,57120,8
171,650,18669,5
1566,759,27209,1
392,783,29733,4
1075,855,54530,13
462,846,21870,3
1245,885,48972,13
147,896,85064,8
505,964,20720,1
372,951,27599,7
931,1016,39025,10
1266,1006,27840,3
1398,1017,29583,8
715,1124,89040,16
421,1091,38986,4
215,1119,54855,6
1089,1163,18733,2
529,1192,58395,11
1581,1233,28208,1
1732,1348,32220,5
550,1401,41591,11
200,1511,31464,3
953,1502,91500,8
313,1588,39728,5
1592,1627,37620,2
1854,1665,47861,7
661,1733,35854,8
1247,1728,15113,2
1740,1797,45342,2
427,1770,26847,5
1889,1865,43281,3
519,107,27360,5
768,111,33306,2
896,198,25066,2
1838,231,30710,4
1016,322,55777,14
830,304,34176,7
538,397,23430,5
680,406,42640,8
882,445,37920,9
436,474,37107,5
760,574,50470,11
922,548,32661,6
587,574,50184,8
1875,591,53531,12
1022,646,26904,8
799,737,35000,4
1450,805,51506,10
1592,815,51504,14
973,846,16768,1
1880,886,72390,19
737,859,7112,0
785,897,32335,3
1493,1066,59625,8
644,1029,2809,0
1134,1047,15875,1
151,1097,33300,2
1322,1145,25920,0
833,1162,30912,3
605,1146,29045,2
489,1192,40068,3
697,1253,16864,0
1209,1281,67728,10
234,1300,24360,2
404,1336,57591,10
1466,1344,47838,8
725,1358,21195,2
262,1398,29736,3
163,1483,24360,2
1277,1539,31730,6
170,1558,33768,7
1336,1655,47244,5
1524,1715,37241,3
302,1797,16002,1
1543,1837,36542,9
554,1852,18354,1
184,1928,31842,6
1444,81,30843,3
1724,102,2562,1
1676,180,40200,3
314,196,24705,0
1085,202,58339,6
677,228,47300,8
1535,264,42602,2
827,323,70358,9
1250,361,30758,1
1097,386,36639,4
317,456,58080,10
1378,414,19116,3
703,584,59095,10
1286,599,33108,1
1558,718,60840,12
748,751,61325,6
1072,769,42210,4
576,846,48608,4
1382,807,34986,2
414,846,66348,14
1609,901,62920,18
912,921,45365,8
1171,1229,35820,8
1409,1224,37524,3
948,1405,22451,2
986,1483,4524,0
789,1541,58368,6
1114,1670,59500,14
455,1664,85273,8
945,1695,46893,6
631,1712,34875,9
186,1692,130806,15
274,1896,57812,9
1503,1928,23715,1
1651,1933,28998,5
415,305,73160,7
833,339,31266,3
1603,399,21307,1
565,340,99999,14
1889,536,58824,9
939,514,46592,7
1538,573,68068,14
343,567,39004,5
1213,575,60720,10
243,671,39744,4
1836,668,31856,3
1761,848,26235,3
1503,850,8742,4
1616,818,480,0
1618,883,29410,5
1284,915,43290,5
1472,1004,45410,7
1335,1133,44880,4
1744,1171,38335,2
1143,1203,29835,6
1455,1296,76586,9
489,1338,65527,6
295,1379,47276,4
1787,1612,187054,24
519,1563,36406,2
362,1567,36815,6
331,1723,51648,6
1394,1722,31140,3
1115,1791,112893,17
532,1860,63404,20
321,1880,36966,4
194,1899,28000,2
763,1933,23040,3
225,138,26240,2
1116,235,55476,15
1705,224,34000,3
1231,318,32900,5
1896,419,35636,7
1805,446,32508,8
1362,585,66880,12
86,581,23288,2
1142,587,71815,11
848,632,27388,3
1898,635,38948,4
1585,668,25896,3
1125,797,69784,22
944,893,40365,7
1289,958,25392,6
566,1007,21868,2
1574,984,38024,8
1409,1020,36062,10
1029,1015,34595,4
664,1025,32037,3
357,1091,59640,4
1292,1084,27072,6
798,1168,53530,6
1174,1293,64190,5
992,1283,31110,5
829,1305,31504,2
1025,1460,17290,1
1265,1474,43739,6
1604,1492,52448,3
464,1502,39593,11
462,1616,35868,8
794,1638,37248,11
1090,1792,60876,10
237,1878,42813,13
1442,92,29050,11
1773,118,35890,7
306,103,750,0
797,132,28851,3
204,188,14520,0
845,184,260064,25
409,238,20064,1
684,234,2562,0
763,455,389935,8
129,417,28950,3
396,433,16500,0
1318,529,22650,6
1137,615,28059,3
1039,682,33490,4
1283,664,27680,3
178,690,23016,2
920,734,43930,6
1739,811,14518,0
381,832,24287,6
1184,866,77022,12
882,923,46905,5
533,960,29992,5
1908,987,36477,12
1626,989,31980,3
1196,1073,87320,24
184,1060,26169,2
628,1047,34770,8
778,1055,24650,2
288,1064,17182,1
452,1118,38948,11
948,1065,63945,12
281,1136,700,0
1624,1178,21726,6
261,1135,33,0
289,1199,34230,2
907,1239,29450,8
1885,1230,13095,1
759,1228,30951,6
1759,1238,18090,3
1330,1313,32760,1
522,1257,62208,12
979,1337,45974,14
230,1396,38592,2
547,1392,46107,9
1918,1432,57072,6
334,1472,70057,10
632,1530,19872,1
514,1561,35778,11
1495,1569,33166,4
988,1616,33852,6
1741,1707,26244,2
720,1713,46010,3
1567,1725,33473,6
498,1716,31465,5
960,1777,52234,5
1393,1789,14884,1
1654,1828,34905,7
1259,1840,32661,2
559,1836,22320,4
1029,1874,38850,6
199,1876,20832,0
1503,1919,39800,6
725,127,29032,2
718,277,48995,6
1854,235,45760,3
1675,247,44982,4
1201,274,96673,13
965,321,64068,2
508,406,35066,1
1398,369,47174,10
849,383,1911,0
821,409,7216,0
1471,488,52644,13
416,588,61601,7
1287,592,16384,1
894,718,398560,21
904,661,23925,2
255,664,38646,4
897,853,55221,10
730,987,123879,29
1197,981,54718,6
1476,1068,82404,10
241,1085,51072,12
1890,1099,31296,4
1723,1112,54510,7
603,1167,240,0
1538,1192,47424,7
1113,1311,302995,13
1899,1227,11232,0
1689,1244,62745,4
1474,1265,2808,0
1521,1302,17750,2
1417,1372,22152,0
1298,1523,33096,2
1875,1670,25308,3
966,1735,60882,2
1165,1692,45924,8
1385,1714,32913,1
1170,1841,53100,8
303,1835,45144,7
951,409,37346,2
723,630,73563,10
1625,753,92778,12
1475,777,1036,0
1422,785,94668,11
855,952,98624,5
1171,941,90174,4
499,962,181164,22
1724,966,111478,13
1415,995,56376,5
1018,1295,71820,3
436,1250,46948,1
700,1328,203957,17
1246,1366,121319,12
1589,1459,121422,1
407,1497,74883,10
216,1460,51,0
699,1590,58825,0
1770,1600,121737,8
1013,1727,69840,5
762,1739,114821,2
1138,1853,72630,8
1358,1859,48906,4
90,80,21736,2
1531,105,29700,4
1340,140,47083,6
1728,197,14508,1
234,186,27018,0
1387,207,58200,1
1010,215,16128,0
1672,216,22137,2
660,204,24500,4
123,249,20828,0
485,237,53328,8
791,303,31096,9
1801,305,33123,1
600,341,41344,9
322,369,61360,12
1917,376,46716,7
1069,462,438912,36
1079,366,31842,3
1685,441,23345,2
863,446,18330,2
118,474,56358,10
1075,535,30100,8
834,526,26469,2
461,620,215988,24
1519,591,17220,0
759,633,50167,10
902,620,22490,4
1010,625,15873,4
308,571,45738,2
1428,662,233730,7
1055,690,21150,2
765,737,24948,4
150,786,26576,3
930,767,38766,7
1245,782,30212,4
312,531,491180,59
693,853,36668,7
1325,909,25670,5
258,909,9898,1
372,879,347028,31
951,876,340845,33
315,963,11881,0
405,1021,41612,4
1912,1012,40723,9
602,1018,18090,4
846,1065,88324,8
200,1065,31886,6
1487,1074,27768,3
1145,1061,90525,6
1496,1064,144020,8
540,1174,25760,4
280,1203,81740,16
1584,1210,18762,3
1293,1373,235206,9
1582,1355,48843,3
1308,1398,14152,1
573,1382,20878,1
882,1384,22278,2
974,1303,149760,5
1010,1441,22400,3
1542,1459,17278,0
406,1501,40779,4
1122,1505,23701,4
1853,1592,60415,17
221,1559,19321,2
1611,1588,22032,2
624,1608,25116,3
91,1631,16632,0
792,1658,15982,2
956,1697,28424,2
714,1451,453222,21
1634,1683,144144,13
304,1764,13452,1
490,1816,39710,6
867,1776,15707,1
1188,1804,28800,2
1935,1840,27520,4
1038,1861,25280,1
1271,1844,27429,2
1794,1937,47080,10
1846,97,22040,0
346,129,46655,4
920,157,49284,2
122,284,45248,7
1845,339,97000,4
1638,326,112,1
1654,276,11560,1
824,382,46428,4
1535,301,61517,5
1504,377,32800,5
1103,393,173016,9
1625,488,29370,2
1392,379,41160,1
1920,455,42900,6
1410,524,43658,0
384,562,78288,5
1768,567,20961,5
1715,609,63812,6
572,602,34503,3
959,657,244296,15
1510,640,43428,4
1263,688,60198,9
714,712,42984,8
1478,807,117111,2
311,729,42186,1
554,688,326608,19
371,802,21082,0
916,904,38793,9
1079,882,35150,1
1095,975,18910,2
705,951,86052,4
1262,1059,198830,13
783,1174,111252,7
613,1174,38380,2
1025,1175,100092,7
1485,1078,87570,3
1770,1105,124184,5
1391,1271,30967,5
1558,1281,33456,10
1742,1321,43672,2
1107,1336,56172,9
1367,1362,41370,9
1222,1345,14952,2
1874,1355,40188,4
942,1449,48158,2
1271,1457,33572,9
1524,1499,27384,2
1899,1515,23940,3
375,1472,56170,7
1756,1534,42188,4
1183,1545,41820,6
1408,1536,31820,3
1180,1626,148740,16
943,1604,33165,6
554,1588,56637,9
755,1628,35376,3
1413,1671,15618,1
1318,1734,21285,3
969,1752,43581,2
1469,1771,35192,8
1148,1731,46452,4
784,1854,53966,10
570,1856,35256,4
1448,1889,31324,3
1278,1896,39780,6
